向<br>コウ<br>む.く、 む.い、 む.ける、 む.かう、 む.かい、 む.こう、 む.こう-、 むこ、 むか.い、 こお、 た、 な、 むか、 むかい、 むこう<br>	yonder, facing, beyond, confront, defy, tend toward, approach
幸<br>コウ<br>さいわ.い、 さち、 しあわ.せ、 こ、 さき、 さし、 さっ、 とも、 ひろ、 みゆき、 ゆ、 ゆき、 よし<br>	happiness, blessing, fortune
港<br>コウ<br>みなと<br>	harbor
号<br>ゴウ<br>さけ.ぶ、 よびな<br>	nickname, number, item, title, pseudonym, name, call
根<br>コン<br>ね<br>	root, radical, head (pimple)
祭<br>サイ<br>まつ.る、 まつ.り、 まつり<br>	ritual, offer prayers, celebrate, deify, enshrine, worship
坂<br>ハン<br>さか、 か、 ざ<br>	slope, incline, hill
皿<br>ベイ<br>さら<br>	dish, a helping, plate
仕<br>シ、 ジ<br>つか.える<br>	attend, doing, official, serve
使<br>シ<br>つか.う、 つか.い<br>	use
始<br>シ<br>はじ.める、 はじ.まる、 もと<br>	commence, begin
指<br>シ<br>ゆび、 さ.す、 い、 いぶ、 さし、 さす<br>	finger, point to, indicate, put into, play (chess), measure (ruler)
死<br>シ<br>し.ぬ、 し.に-<br>	death, die
詩<br>シ<br>うた<br>	poem, poetry
歯<br>シ<br>よわい、 は、 よわ.い、 よわい.する<br>	tooth, cog
事<br>ジ、 ズ<br>こと、 つか.う、 つか.える、 ろ<br>	matter, thing, fact, business, reason, possibly
持<br>ジ<br>も.つ、 も.てる、 もち、 もつ<br>	hold, have
次<br>ジ、 シ<br>つ.ぐ、 つぎ、 き、 すき、 つぐ、 よし<br>	next, order, sequence
式<br>シキ<br>のり<br>	style, ceremony, rite, function, method, system, form, expression
実<br>ジツ、 シツ<br>み、 みの.る、 まこと、 まことに、 みの、 みち.る、 ぐみ、 さね<br>	reality, truth
写<br>シャ、 ジャ<br>うつ.す、 うつ.る、 うつ-、 うつ.し<br>	copy, be photographed, describe
者<br>シャ<br>もの<br>	someone, person
主<br>シュ、 ス、 シュウ<br>ぬし、 おも、 あるじ、 かず、 ず、 もん<br>	lord, chief, master, main thing, principal
取<br>シュ<br>と.る、 と.り、 と.り-、 とり、 どる<br>	take, fetch, take up
守<br>シュ、 ス<br>まも.る、 まも.り、 もり、 かみ、 う、 し、 も、 て<br>	guard, protect, defend, obey
酒<br>シュ<br>さけ、 さか-、 き、 さ、 し<br>	sake, alcohol
受<br>ジュ<br>う.ける、 う.かる、 じょ<br>	accept, undergo, answer (phone), take, get, catch, receive
州<br>シュウ、 ス<br>す、 くに<br>	state, province
拾<br>シュウ、 ジュウ<br>ひろ.う<br>	pick up, gather, find, go on foot, ten
終<br>シュウ<br>お.わる、 おわ.る、 お.える、 つい、 つい.に、 ばて<br>	end, finish
習<br>シュウ、 ジュ<br>なら.う、 なら.い<br>	learn
集<br>シュウ<br>あつ.まる、 あつ.める、 つど.う、 あつまり、 ず<br>	gather, meet, congregate, swarm, flock
住<br>ジュウ、 ヂュウ、 チュウ<br>す.む、 す.まう、 し、 じゅ、 すみ<br>	dwell, reside, live, inhabit
重<br>ジュウ、 チョウ<br>え、 おも.い、 おも.り、 おも.なう、 かさ.ねる、 かさ.なる、 おも、 さね、 しげ、 しげる<br>	heavy, heap up, pile up, nest of boxes, -fold
宿<br>シュク<br>やど、 やど.る、 やど.す、 すく、 ぶすき、 やけ<br>	inn, lodging, relay station, dwell, lodge, be pregnant, home, dwelling
所<br>ショ<br>ところ、 どころ、 とこ、 せ<br>	place
暑<br>ショ<br>あつ.い<br>	sultry, hot, summer heat
助<br>ジョ<br>たす.ける、 たす.かる、 す.ける、 すけ<br>	help, rescue, assist
勝<br>ショウ<br>か.つ、 まさ.る、 すぐ.れる、 かつ、 かち、 と、 よし<br>	victory, win, prevail, excel
商<br>ショウ<br>あきな.う、 あき<br>	make a deal, selling, dealing in, merchant
昭<br>ショウ<br>あき、 あきら、 かず、 かずみ、 てる<br>	shining, bright
消<br>ショウ<br>き.える、 け.す<br>	extinguish, blow out, turn off, neutralize, cancel
章<br>ショウ<br>あき、 あきら、 あや、 ふみ<br>	badge, chapter, composition, poem, design
乗<br>ジョウ、 ショウ<br>の.る、 の.せる、 のり<br>	ride, power, multiplication, record, counter for vehicles, board, mount, join
植<br>ショク<br>う.える、 う.わる、 うえ、 え、 げ<br>	plant
深<br>シン<br>ふか.い、 ふか.まる、 ふか.める、 み-<br>	deep, heighten, intensify, strengthen
申<br>シン<br>もう.す、 もう.し-、 さる<br>	have the honor to, sign of the monkey, 3-5PM, ninth sign of Chinese zodiac
真<br>シン<br>ま、 ま-、 まこと、 さな、 さね、 ただ、 ただし、 なお、 のり、 まあ、 まこ、 まさ、 まっ、 まど、 まな、 まゆ、 みち、 も<br>	true, reality, Buddhist sect
神<br>シン、 ジン<br>かみ、 かん-、 こう-、 か、 かぐ、 かな、 かも、 くま、 こ、 こは、 だま、 み<br>	gods, mind, soul
身<br>シン<br>み<br>	somebody, person, one's station in life
進<br>シン<br>すす.む、 すす.める、 のぶ<br>	advance, proceed, progress, promote
世<br>セイ、 セ、 ソウ<br>よ、 さんじゅう、 とし、 ゆ、 ゆき<br>	generation, world, society, public
昔<br>セキ、 シャク<br>むかし<br>	once upon a time, antiquity, old times
整<br>セイ<br>ととの.える、 ととの.う、 ひとし<br>	organize, arranging, tune, tone, meter, key (music)
全<br>ゼン<br>まった.く、 すべ.て、 たけ、 まさ<br>	whole, entire, all, complete, fulfill
想<br>ソウ、 ソ<br>おも.う<br>	concept, think, idea, thought
相<br>ソウ、 ショウ<br>あい-、 あ、 い、 おう、 さ、 さが、 すけ<br>	inter-, mutual, together, each other, minister of state, councillor, aspect, phase, physiognomy
送<br>ソウ<br>おく.る<br>	escort, send
息<br>ソク<br>いき<br>	breath, respiration, son, interest (on money)
速<br>ソク<br>はや.い、 はや-、 はや.める、 すみ.やか、 わ<br>	quick, fast
族<br>ゾク<br>つぎ<br>	tribe, family
他<br>タ<br>ほか<br>	other, another, the others
打<br>ダ、 ダアス<br>う.つ、 う.ち-、 ぶ.つ、 うち<br>	strike, hit, knock, pound, dozen
対<br>タイ、 ツイ<br>あいて、 こた.える、 そろ.い、 つれあ.い、 なら.ぶ、 むか.う、 つし<br>	vis-a-vis, opposite, even, equal, versus, anti-, compare
待<br>タイ<br>ま.つ、 まち、 まつ<br>	wait, depend on
代<br>ダイ、 タイ<br>か.わる、 かわ.る、 かわ.り、 か.える、 よ、 しろ、 す<br>	substitute, change, convert, replace, period, age, counter for decades of ages, eras, etc., generation, charge, rate, fee
第<br>ダイ、 テイ<br><br>	No., residence
題<br>ダイ<br><br>	topic, subject
炭<br>タン<br>すみ<br>	charcoal, coal
短<br>タン<br>みじか.い<br>	short, brevity, fault, defect, weak point
談<br>ダン<br><br>	discuss, talk
着<br>チャク、 ジャク<br>き.る、 き.せる、 つ.く、 つ.ける<br>	don, arrive, wear, counter for suits of clothing
柱<br>チュウ<br>はしら<br>	pillar, post, cylinder, support
注<br>チュウ<br>そそ.ぐ、 さ.す、 つ.ぐ<br>	pour, irrigate, shed (tears), flow into, concentrate on, notes, comment, annotate
丁<br>チョウ、 テイ、 チン、 トウ、 チ<br>ひのと<br>	street, ward, town, counter for guns, tools, leaves or cakes of something, even number, 4th calendar sign
帳<br>チョウ<br>とばり<br>	notebook, account book, album
調<br>チョウ<br>しら.べる、 しら.べ、 ととの.う、 ととの.える、 ぎ、 つぎ<br>	tune, tone, meter, key (music), writing style, prepare, exorcise, investigate
追<br>ツイ<br>お.う、 おい<br>	chase, drive away, follow, pursue, meanwhile
定<br>テイ、 ジョウ<br>さだ.める、 さだ.まる、 さだ.か、 さた<br>	determine, fix, establish, decide
庭<br>テイ<br>にわ、 ば<br>	courtyard, garden, yard
笛<br>テキ<br>ふえ、 う<br>	flute, clarinet, pipe, whistle, bagpipe, piccolo
鉄<br>テツ<br>くろがね、 けん、 てっ<br>	iron
転<br>テン<br>ころ.がる、 ころ.げる、 ころ.がす、 ころ.ぶ、 まろ.ぶ、 うたた、 うつ.る、 くる.めく<br>	revolve, turn around, change
登<br>トウ、 ト、 ドウ、 ショウ、 チョウ<br>のぼ.る、 あ.がる、 たか、 のぼし、 のぼり、 のり<br>	ascend, climb up
都<br>ト、 ツ<br>みやこ、 くに、 ず、 ち、 づめ、 みや<br>	metropolis, capital
度<br>ド、 ト、 タク<br>たび、 のり<br>	degrees, occurrence, time, counter for occurrences
島<br>トウ<br>しま<br>	island
投<br>トウ<br>な.げる<br>	throw, discard, abandon, launch into, join, invest in, hurl, give up, sell at a loss
湯<br>トウ<br>ゆ<br>	hot water, bath, hot spring
等<br>トウ<br>ひと.しい、 など、 と、 ひ<br>	etc., and so forth, class (first), quality, equal, similar
豆<br>トウ、 ズ<br>まめ、 まめ-、 ど、 ま<br>	beans, pea, midget
動<br>ドウ<br>うご.く、 うご.かす、 るぎ<br>	move, motion, change, confusion, shift, shake
童<br>ドウ<br>わらべ、 ぱ<br>	juvenile, child
農<br>ノウ<br>な、 の、 み<br>	agriculture, farmers
波<br>ハ<br>なみ、 ひら、 みな、 みなみ、 わ<br>	waves, billows, Poland
配<br>ハイ<br>くば.る<br>	distribute, spouse, exile, rationing
倍<br>バイ<br>べ、 ます<br>	double, twice, times, fold
箱<br>ソウ<br>はこ<br>	box, chest, case, bin, railway car
畑<br><br>はた、 はたけ、 かま、 まま<br>	farm, field, garden, one's specialty, (kokuji)
発<br>ハツ、 ホツ<br>た.つ、 あば.く、 おこ.る、 つか.わす、 はな.つ、 ば、 わ<br>	discharge, departure, publish, emit, start from, disclose, counter for gunshots
反<br>ハン、 ホン、 タン、 ホ<br>そ.る、 そ.らす、 かえ.す、 かえ.る、 そり、 た<br>	anti-
板<br>ハン、 バン<br>いた<br>	plank, board, plate, stage
悲<br>ヒ<br>かな.しい、 かな.しむ<br>	grieve, sad, deplore, regret
皮<br>ヒ<br>かわ、 けがわ<br>	pelt, skin, hide, leather
美<br>ビ、 ミ<br>うつく.しい、 はる、 よし、 よしみ、 り<br>	beauty, beautiful
鼻<br>ビ<br>はな<br>	nose, snout
筆<br>ヒツ<br>ふで、 くし<br>	writing brush, writing, painting brush, handwriting
氷<br>ヒョウ<br>こおり、 ひ、 こお.る、 すい<br>	icicle, ice, hail, freeze, congeal
表<br>ヒョウ<br>おもて、 あらわ.す、 あらわ.れる、 あら.わす<br>	surface, table, chart, diagram
病<br>ビョウ、 ヘイ<br>や.む、 やまい<br>	ill, sick
秒<br>ビョウ<br><br>	second (1/60 minute)
品<br>ヒン、 ホン<br>しな<br>	goods, refinement, dignity, article, counter for meal courses
負<br>フ<br>ま.ける、 ま.かす、 お.う<br>	defeat, negative, -, minus, bear, owe, assume a responsibility
部<br>ブ<br>とり、 ふ、 ぺ、 ま<br>	section, bureau, dept, class, copy, part, portion, counter for copies of a newspaper or magazine
服<br>フク<br>はっ、 はつ、 はら<br>	clothing, admit, obey, discharge
福<br>フク<br>とし、 とみ、 ふ、 ふき、 ふっ、 ぼく、 よし<br>	blessing, fortune, luck, wealth
物<br>ブツ、 モツ<br>もの、 もの-<br>	thing, object, matter
平<br>ヘイ、 ビョウ、 ヒョウ<br>たい.ら、 ひら、 ひら-、 たいら、 たら、 はち、 ひ、 ひとし、 へ、 へん<br>	even, flat, peace
返<br>ヘン<br>かえ.す、 かえ.る<br>	return, answer, fade, repay
勉<br>ベン<br>つと.める、 ひこ、 やつ<br>	exertion
放<br>ホウ<br>はな.す、 はな.つ、 はな.れる、 こ.く、 ほう.る、 はなれ<br>	set free, release, fire, shoot, emit, banish, liberate
味<br>ミ<br>あじ、 あじ.わう<br>	flavor, taste
命<br>メイ、 ミョウ<br>いのち<br>	fate, command, decree, destiny, life, appoint
面<br>メン、 ベン<br>おも、 おもて、 つら、 お、 ずら、 ほおつき、 も<br>	mask, face, features, surface
問<br>モン<br>と.う、 と.い、 とん、 はる<br>	question, ask, problem
役<br>ヤク、 エキ<br>ちゃく<br>	duty, war, campaign, drafted labor, office, service, role
薬<br>ヤク<br>くすり、 み<br>	medicine, chemical, enamel, gunpowder, benefit
油<br>ユ、 ユウ<br>あぶら<br>	oil, fat
有<br>ユウ、 ウ<br>あ.る、 あ、 あら、 あり、 ある、 くに、 なお、 ゆ<br>	possess, have, exist, happen, occur, approx
由<br>ユ、 ユウ、 ユイ<br>よし、 よ.る<br>	wherefore, a reason
遊<br>ユウ、 ユ<br>あそ.ぶ、 あそ.ばす、 あす、 う<br>	play
予<br>ヨ、 シャ<br>あらかじ.め<br>	beforehand, previous, myself, I
様<br>ヨウ、 ショウ<br>さま、 さん<br>	Esq., way, manner, situation, polite suffix
洋<br>ヨウ<br>なだ、 ひろ、 ひろし、 よ、 よし<br>	ocean, western style
羊<br>ヨウ<br>ひつじ、 よ<br>	sheep
葉<br>ヨウ<br>は、 よ、 わ<br>	leaf, plane, lobe, needle, blade, spear, counter for flat things, fragment, piece
陽<br>ヨウ<br>ひ、 あき、 あきら、 あけ、 はる、 ひろ、 やん、 よ<br>	sunshine, yang principle, positive, male, heaven, daytime
落<br>ラク<br>お.ちる、 お.ち、 お.とす、 おち<br>	fall, drop, come down
流<br>リュウ、 ル<br>なが.れる、 なが.れ、 なが.す、 な、 ながれ、 めぐる<br>	current, a sink, flow, forfeit
旅<br>リョ<br>たび<br>	trip, travel
両<br>リョウ<br>てる、 ふたつ、 もろ<br>	both, old Japanese coin, counter for carriages (e.g., in a train), two
緑<br>リョク、 ロク<br>みどり<br>	green
礼<br>レイ、 ライ<br>あや、 なり、 のり、 ひろし、 れ<br>	salute, bow, ceremony, thanks, remuneration
列<br>レツ、 レ<br>れっ<br>	file, row, rank, tier, column
練<br>レン<br>ね.る、 ね.り、 ねり<br>	practice, gloss, train, drill, polish, refine
路<br>ロ、 ル<br>みち<br>	path, route, road, distance
和<br>ワ、 オ、 カ<br>やわ.らぐ、 やわ.らげる、 なご.む、 なご.やか、 あい、 いず、 かず、 かつ、 かつり、 かづ、 たけ、 ち、 とも、 な、 にぎ、 まさ、 やす、 よし、 より、 わだこ、 わっ<br>	harmony, Japanese style, peace, soften, Japan
愛<br>アイ<br>いと.しい、 かな.しい、 め.でる、 お.しむ、 まな、 あ、 あし、 え、 かな、 なる、 めぐ、 めぐみ、 よし、 ちか<br>	love, affection, favourite
案<br>アン<br>つくえ<br>	plan, suggestion, draft, ponder, fear, proposition, idea, expectation, bill, worry
以<br>イ<br>もっ.て、 もち<br>	by means of, because, in view of, compared with
位<br>イ<br>くらい、 ぐらい、 ぞき<br>	rank, grade, throne, crown, about, some
囲<br>イ<br>かこ.む、 かこ.う、 かこ.い<br>	surround, besiege, store, paling, enclosure, encircle, preserve, keep
胃<br>イ<br><br>	stomach, paunch, crop, craw
衣<br>イ、 エ<br>ころも、 きぬ<br>	garment, clothes, dressing
印<br>イン<br>しるし、 しる.す<br>	stamp, seal, mark, imprint, symbol, emblem, trademark, evidence, souvenir, India
栄<br>エイ、 ヨウ<br>さか.える、 は.え、 は.える、 え、 さかえ、 しげ、 てる、 なが、 ひで、 よし<br>	flourish, prosperity, honor, glory, splendor
英<br>エイ<br>はなぶさ、 あ、 あい、 え、 すぐる、 はな、 ひ、 ひで、 よし、 ら<br>	England, English
塩<br>エン<br>しお<br>	salt
億<br>オク<br>お<br>	hundred million, 10**8
加<br>カ<br>くわ.える、 くわ.わる<br>	add, addition, increase, join, include, Canada
果<br>カ<br>は.たす、 はた.す、 は.てる、 は.て、 み<br>	fruit, reward, carry out, achieve, complete, end, finish, succeed
課<br>カ<br><br>	chapter, lesson, section, department, division, counter for chapters (of a book)
貨<br>カ<br>たから<br>	freight, goods, property
芽<br>ガ<br>め、 じ、 めぐ<br>	bud, sprout, spear, germ
改<br>カイ<br>あらた.める、 あらた.まる<br>	reformation, change, modify, mend, renew, examine, inspect, search
械<br>カイ<br>かせ<br>	contraption, fetter, machine, instrument
